applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,total_credit_limit,monthly_expenses,estimated_debt,DTI,approved,approved_amount,interest_rate,monthly_income
A04507,84561.66775245294,1145.1059174811335,3230.887472945523,15543.010883528064,68.0,ON,Part-time,543.0,751.0,52.728946833348274,5.0,7.0,On Time,72462.09972138375,3037.46580412226,955.2125509104062,33.113778765226954,1,0.0,0.0,7046.805646037745
A04508,68378.14237264439,902.1091508154932,3656.4216270421134,30000.0,47.0,ON,Full-time,600.0,654.0,41.45147420592301,10.0,10.0,On Time,108426.06867398851,9211.361472121438,1123.6050972223682,43.44746719580329,0,0.0,0.0,5698.178531053699
A04509,83189.93018675287,871.848595114341,454.77951306036937,30000.0,95.0,ON,Full-time,502.0,792.0,4.655836436229323,17.0,2.0,Late<30,122063.97071529392,3891.958288981604,142.07747060177363,21.11687406054676,1,25000.0,4.543791510548342,6932.494182229406
A04510,57828.31750264504,783.0917995149849,5892.009067638531,30000.0,37.6,ON,Part-time,152.0,731.0,28.058156532179567,8.0,6.0,Late<30,63678.25456573597,1365.41185091149,446.6736085753496,34.85694512236506,0,0.0,0.0,4819.026458553753
A04511,33074.01824484672,599.419816116694,7219.239699289334,30000.0,58.0,ON,Part-time,216.0,719.0,26.73191834467028,12.0,9.0,On Time,52383.70786901436,4275.605891938157,350.0792503363885,50.776983531638685,0,0.0,0.0,2756.1681870705597
A04512,101611.0014660303,1375.9823115191602,7735.191902421031,11810.053252493586,45.0,ON,Full-time,419.2,600.0,14.345923589644578,9.0,5.0,On Time,65817.9632400819,3390.474393307373,236.05486786706263,21.12985348861193,0,7608.133708161758,0.0,8467.583455502525
A04513,44597.98392938508,603.9310323770897,1498.162860461033,27099.00445741032,88.0,ON,Part-time,271.0,687.0,70.36194268579374,9.0,1.0,On Time,72440.17549780512,4951.368828968332,1274.2578691313508,61.473827300904084,0,0.0,0.0,3716.49866078209
A04514,37503.96165900916,346.0542987638298,4441.590723125003,11990.828714423757,60.0,BC,Full-time,399.0,755.0,23.401337320807887,2.0,8.0,Late<30,52669.14881853174,6126.713965967923,308.13212947557287,26.686744185770188,0,11990.828714423757,3.936054441666694,3125.3301382507634
A04515,54777.8427666755,913.848983858234,7062.357257280595,13724.097323858512,75.0,ON,Part-time,349.0,691.0,21.181948379300916,3.0,8.0,On Time,79160.79242484385,3296.7182922134407,419.19495470189935,33.71228921824315,0,13694.460691668875,5.609367450531524,4564.820230556292
A04516,37933.67581011812,553.1770258323229,6621.273488542489,30000.0,28.0,ON,Full-time,421.0,677.0,40.709408186478605,9.0,6.0,On Time,22646.235666442644,7112.173684668991,230.478712908101,39.025664000999406,0,0.0,0.0,3161.1396508431767
A04517,48595.43177178364,911.8595819918428,1579.4637242176811,3000.8437223001056,56.0,BC,Full-time,260.0,778.0,58.07282843571103,20.0,3.0,On Time,69355.52256818012,3027.7762891877937,1006.9178407927523,48.49320210611273,0,0.0,0.0,4049.619314315303
A04518,71113.10813699014,962.9900060217415,9041.63683956075,30000.0,26.0,BC,Part-time,518.0,755.0,38.131114424370445,18.0,0.0,On Time,88264.38343825107,8386.578677123376,841.4048261201148,38.04184445656446,1,0.0,0.0,5926.092344749178
A04519,71265.731705309,927.1555483903096,2306.3464566141333,30000.0,36.0,ON,Full-time,263.0,529.0,26.97749865001932,17.0,7.0,On Time,87570.88595633859,5404.675205780222,590.6108644170301,33.13401320473497,0,0.0,0.0,5938.810975442416
A04520,38218.8820428602,673.1608799240579,2914.0226628824485,19657.61103572827,35.0,ON,Full-time,317.0,692.0,64.03590396730948,9.2,8.0,On Time,37560.75670399816,136.78992704637017,601.3092523091755,49.27410370641117,0,1541.775770682311,0.0,3184.9068369050165
A04521,46917.56072818396,945.1766091929948,8509.063221509998,26255.69995233874,76.0,ON,Full-time,115.0,761.0,47.8039865991849,20.0,7.0,On Time,23994.617615083505,1164.4553676781145,286.7595947310045,41.582000717248526,0,0.0,0.0,3909.7967273486634
A04522,102453.7239938476,1083.3304508995025,4584.676101457238,23839.851544120196,84.0,ON,Full-time,211.0,620.0,20.640941220573648,1.0,1.0,On Time,116178.02529763352,5100.595833652185,599.505947822693,23.89879948539336,0,10000.0,5.6212255634336135,8537.810332820633
A04523,76741.66489742689,1039.2100454859892,239.95945800073025,30000.0,62.0,ON,Part-time,159.0,547.0,28.25134265910314,8.0,6.0,On Time,84521.30024592338,6230.115238746238,596.96005381013,32.621185929460864,1,0.0,0.0,6395.1387414522405
A04524,168979.4721018017,3115.163604498174,4945.862512026458,30000.0,92.0,ON,Full-time,476.0,677.0,12.015993795865516,7.0,9.0,On Time,191657.88784663653,9105.82188318014,575.7399978234683,29.406437722756923,1,0.0,0.0,14081.62267515014
A04525,108019.18042554296,1462.7597349292275,845.4333538012304,14627.451123793466,27.0,BC,Full-time,147.0,669.0,20.880042991043503,20.0,0.0,Late<30,153170.22673695243,6304.971037711816,799.550229803862,27.569789607510998,1,0.0,0.0,9001.598368795247
A04526,106100.97715132427,1484.5806444426944,9853.447186873109,22895.221468799547,66.0,ON,Part-time,446.0,773.0,32.558370781461754,2.0,4.0,On Time,100781.00215579706,8642.961578405413,820.3163089789343,29.95250765703887,0,22895.221468799547,4.994247546694873,8841.748095943689
A04527,29913.516819597546,303.1963979145632,5881.115704556024,22019.332808651423,57.0,ON,Unemployed,77.0,571.0,29.66653325151176,11.0,7.0,On Time,27044.067919182995,5223.467676323939,200.57593504514617,33.45894754346182,1,3739.1896024496928,7.82999953536674,2492.7930682997953
A04528,87722.19068390442,1471.5415046823332,2565.3261761097847,30000.0,24.0,ON,Full-time,600.0,572.0,22.685498518440426,9.0,8.0,On Time,109360.79181720172,6896.344732954797,620.2260201861504,34.77023323360559,1,0.0,0.0,7310.182556992036
A04529,58305.20215527807,569.2635911543048,5637.176795476177,9590.234615217343,48.0,ON,Part-time,51.0,649.0,47.91160044672613,13.0,9.0,On Time,80955.4038353349,9235.133441093774,969.6757406404815,34.634155213967546,1,7288.150269409759,10.904337318162058,4858.766846273173
A04530,45456.40883932578,615.5555363658699,768.6710338175484,5389.240527427023,92.0,ON,Full-time,0.0,748.0,23.57032334196785,0.0,2.0,On Time,61411.27378208056,6774.715074251016,361.87089497143796,27.9370517716703,0,5389.240527427023,8.353897712304946,3788.0340699438148
A04531,65121.34601760125,584.6648260190609,7998.91304268817,30000.0,36.0,ON,Part-time,550.0,855.0,32.211746777333026,18.0,7.0,On Time,118681.21765671222,4826.599729898592,955.73233259589,36.67732220541594,1,0.0,0.0,5426.778834800104
A04532,96048.23261068406,1300.6531499363468,9253.280538641637,30000.0,61.0,BC,Part-time,247.0,688.0,31.93524980406669,13.0,2.0,On Time,158836.50744588536,5928.774643890056,1268.120885822462,37.715726197627234,1,0.0,0.0,8004.019384223672
A04533,76911.89273616637,1314.0427614917196,5679.631426833728,30000.0,51.0,ON,Part-time,287.0,612.0,21.91139789028092,19.0,7.0,On Time,44476.98193594275,4302.927268707231,243.63821203931968,31.32437757710204,1,0.0,0.0,6409.3243946805305
A04534,38590.56514686623,558.6760313024777,3417.576022985628,26037.86886565226,71.0,BC,Part-time,253.0,600.0,37.96373363584327,5.0,10.0,Late<30,51912.53464882842,1500.501931310243,492.6984094424016,44.83818679229963,0,0.0,0.0,3215.8804289055192
A04535,86788.50463489705,818.4765886179925,3257.681196433685,30000.0,74.0,BC,Full-time,213.0,817.0,4.411937812439491,15.0,4.0,Late<30,97786.45800270556,7701.561233596769,107.85694290166573,19.030172771976684,0,25000.0,7.846812589160389,7232.3753862414205
A04536,43530.025874922045,814.1325874209804,350.876112163,30000.0,37.0,ON,Full-time,91.0,553.0,35.99636085100711,3.0,6.0,On Time,45339.87115440849,4144.538148149986,408.01759075306404,46.096462693923144,0,0.0,0.0,3627.5021562435036
A04537,66725.43939954523,1206.863388732178,6514.003587009167,4402.943476665645,87.0,ON,Full-time,543.0,677.0,25.72787819836895,8.0,10.0,On Time,129236.75755253815,947.7576016068812,831.2468892659599,37.84141908842876,0,0.0,1.430570982624947,5560.4532832954355
A04538,51447.9021689806,669.5801039695874,5349.047841897949,30000.0,44.0,ON,Part-time,231.0,811.0,47.93560993013426,7.0,5.0,On Time,60975.728180549566,7039.787399611145,730.7271803171798,43.1576147429942,1,0.0,0.0,4287.325180748384
A04539,53667.714187631536,726.7502962908437,4593.463713273413,1667.0932155489431,47.0,ON,Part-time,12.0,664.0,55.82404364640164,5.0,4.0,Late<30,84749.49657351019,4952.003248054994,1182.7648989325498,43.255539150258016,1,0.0,0.0,4472.309515635961
A04540,87826.75742975372,1177.0395760289468,9076.30953334707,16924.383068297222,42.0,ON,Full-time,532.0,677.0,11.47036161097701,9.0,1.0,On Time,171317.54780068705,1052.7575558986168,491.26855589493,26.263165361454817,0,10000.0,12.436037372405067,7318.8964524794765
A04541,35592.95984398124,563.3923067002238,1678.789010828463,30000.0,24.0,ON,Full-time,349.0,732.0,27.060552336579587,6.0,8.0,On Time,25858.29258240596,4558.728690124631,174.93491994019607,40.06389685542375,0,0.0,0.0,2966.0799869984367
A04542,60278.62382840229,816.2730310096144,96.66266690182334,15898.218212154572,72.0,BC,Part-time,502.0,690.0,28.95154693561985,10.0,6.0,On Time,92150.90545193144,4812.811698737425,666.977816087865,34.275317071227825,1,15000.0,5.019361481389874,5023.218652366858
,24087.70842112997,240.97017444295972,733.1645212076543,30000.0,57.0,ON,Full-time,525.0,727.0,25.46869348597748,4.0,6.0,On Time,23375.44317339663,2345.100860036119,148.83549932053086,41.837388218804826,0,0.0,0.0,2007.309035094164
A04544,44407.61125418383,601.3530690670727,2233.714378273689,13256.563900312967,22.0,ON,Part-time,405.0,737.0,27.566112752633487,13.0,4.0,On Time,25164.301114123304,7991.7160540101,173.4204904632859,26.309598481994207,0,0.0,0.0,3700.6342711819857
A04545,72049.30425564689,1050.162022175131,332.8554926345695,16413.54978261509,76.0,BC,Part-time,543.0,731.0,58.8320205602028,8.0,2.0,On Time,48643.86563156558,5307.528755764754,715.4542257410022,33.507379682951196,0,15000.0,6.102494854215756,6004.108687970574
A04546,80190.23940091292,776.2137366609604,5028.437106431355,30000.0,66.0,BC,Full-time,287.0,709.0,53.71345006723898,19.0,8.0,On Time,159383.29182673089,5723.264155010689,2140.256621771822,50.377258632717705,0,0.0,0.0,6682.519950076076
A04547,56940.49987174201,842.0467160142991,3140.9045523357804,30000.0,78.0,ON,Full-time,425.0,747.0,23.704484564383364,19.0,9.0,Late>60,110479.85014153855,3579.75059304541,654.716975588872,41.02732563264965,1,0.0,0.0,4745.041655978501
A04548,60278.62382840229,1066.83796866756,1804.8300806813268,25568.00063223932,44.0,ON,Part-time,435.0,814.0,22.483327278096187,19.0,10.0,Late<30,89419.80034810239,2455.020817496362,502.6136590921014,38.8788896601792,1,0.0,0.0,5023.218652366858
A04549,73517.22729211513,1242.0155644924744,7500.840749486621,30000.0,97.0,BC,Full-time,80.0,601.0,62.46342632388999,19.0,7.0,On Time,119794.8882429339,8021.724086721056,1870.699793935284,58.15315114001641,0,0.0,0.0,6126.435607676261
A04550,53341.251559648095,1061.9727322613476,2044.5132623253005,2971.780658920343,95.0,BC,Full-time,487.0,677.0,48.95956248849284,5.0,5.0,On Time,37911.66066336541,5329.212072069048,464.03457982264365,35.33289473445923,0,0.0,0.0,4445.104296637342
A04551,120161.34122973942,1112.4615918410502,6876.051009937933,30000.0,58.0,BC,Full-time,181.0,759.0,27.35628909003371,6.0,1.0,On Time,167367.12834636497,2408.867946013681,1144.635886802984,27.034626454126553,0,25000.0,9.091613249810113,10013.445102478285
A04552,91096.49033695948,1191.1482687100108,3492.649058476389,10619.082194874993,95.0,ON,Full-time,357.0,672.0,24.99606608041934,3.0,6.0,On Time,66647.93378680211,4261.027220517757,416.4840392645796,23.275345089963515,1,10619.082194874993,3.190555326545426,7591.374194746623
A04553,92634.0603633757,1254.4195674207126,5118.277606625546,30000.0,74.0,BC,Full-time,254.0,553.0,34.424198843554976,16.0,4.0,On Time,98894.19921924351,5557.935155723362,851.0883945993445,33.104557248108065,0,0.0,0.0,7719.505030281308
A04554,36935.2492512204,356.9752982963884,9338.670398513195,20642.295794832644,57.0,ON,Part-time,165.0,713.0,76.05053376227775,3.0,7.0,On Time,37600.73151127288,5551.571861977332,714.8889253210999,44.88390971378641,1,0.0,0.0,3077.9374376017
A04555,57544.036612379125,779.2421624593006,373.51634815812827,30000.0,99.0,BC,Unemployed,464.0,677.0,85.99894249699224,19.0,5.0,Late<30,81766.66319195778,5577.331920309705,1757.9616415040273,62.29393653598589,0,0.0,0.0,4795.336384364927
A04556,51522.14661837898,508.2626206473704,5002.6450747746185,30000.0,57.0,ON,Full-time,255.0,892.0,9.842766751742117,13.0,9.0,On Time,31920.01336144909,1691.0742449408233,78.54531155730882,24.148246924979535,0,21252.88548008133,8.15900804343099,4293.512218198249
A04557,36213.93658118176,490.3970578701697,8544.229603276182,9621.139991434844,66.0,ON,Part-time,422.0,779.0,8.794405704948224,17.0,8.0,On Time,23727.12154864437,5548.6322187802425,52.1664832773495,22.76076138188102,1,9621.139991434844,5.129729891377297,3017.8280484318134
A04558,71688.24685151705,1028.473523057574,5879.742483703485,30000.0,43.0,ON,Full-time,281.2,795.0,7.937636251744768,7.0,7.0,On Time,101431.54894405825,3457.4823812342447,201.28168499224512,28.117666956408872,0,0.0,0.0,5974.020570959754
A04559,45760.5260168047,848.2545295884634,2768.7051696515664,13030.352133934524,52.0,ON,Full-time,212.0,684.0,31.17020458637949,4.0,6.0,On Time,66543.88089360429,5670.871498257803,518.5465953563288,40.96779149033647,1,12584.144654621294,7.165170823087905,3813.3771680670584
A04560,83091.85112174932,904.15998354553,3976.811351450344,12962.865816054957,39.0,ON,Full-time,556.0,711.0,35.61107888722902,13.0,0.0,On Time,83908.11537668038,6664.882739490762,747.0146289894199,26.654131420009,0,12962.865816054957,11.014413213739786,6924.320926812444
A04561,35063.087522262664,330.86039070362654,6802.656287285746,30000.0,43.0,ON,Unemployed,524.0,645.0,54.887010641682735,8.0,9.0,On Time,25256.17657339557,2304.654033725028,346.5590080880452,38.584830206153555,0,0.0,0.0,2921.923960188555
A04562,141424.3616386268,1687.5183912708762,8908.11894313803,6187.7895230535305,40.0,ON,Unemployed,51.0,596.0,28.00309221046476,20.0,8.0,On Time,258682.11049676884,1206.16306585413,1810.974748359663,30.47262811752053,0,0.0,6.3907087122835,11785.363469885568
A04563,38247.5073841562,400.23072561055824,410.663737466116,11879.759412152556,41.0,ON,Full-time,264.0,588.0,41.09018768052544,19.0,7.0,On Time,22161.49299687804,6043.982715086846,227.65497663059224,25.290498081159253,0,7888.548397982217,11.054364785847032,3187.2922820130166
A04564,66812.88088797826,904.6529745726716,715.3882189037641,25680.201097632056,43.0,BC,Full-time,324.0,677.0,24.971248152631546,2.0,0.0,On Time,105301.32795850222,6930.145891627742,657.3763978133493,34.97347869998888,0,0.0,0.0,5567.740073998189
A04565,88958.89207322735,1503.9734957877304,3250.5152360958755,30000.0,96.0,ON,Unemployed,554.0,719.0,25.452668952451532,16.0,0.0,On Time,63166.7804847264,8659.26629619047,401.9407881174792,31.779815089863078,1,15000.0,7.770476453278886,7413.241006102279
A04566,45011.79227145225,816.7835801260999,2327.79684437479,8226.714762126107,96.0,BC,Full-time,6.0,547.0,45.01128614165313,17.0,2.0,On Time,65539.90908376215,2460.0163799191578,737.5089003667873,44.7267647146453,1,0.0,0.0,3750.9826892876877
A04567,91696.0261264825,1241.717020462784,2649.30886222406,27835.74349110497,44.0,BC,Part-time,43.0,776.0,29.600111305029174,3.0,2.0,Late<30,137129.9188817191,1239.3980289489614,1014.7652155371269,34.99412353610219,1,0.0,0.0,7641.335510540208
A04568,59300.21387870917,624.0540028849176,2212.699986258809,30000.0,48.0,ON,Full-time,171.0,900.0,33.90077638089833,8.0,1.0,On Time,55259.07779708991,9734.600556245972,468.3314098534522,31.211733891411264,0,0.0,0.0,4941.684489892431
A04569,123754.97103343304,2286.90590682476,1958.2504885515773,30000.0,56.0,ON,Part-time,101.0,677.0,45.15525097845084,10.0,10.0,On Time,135206.96193750275,400.12325705811367,1526.3260750804466,41.33877076262388,0,0.0,0.0,10312.914252786088
A04570,60299.23116588787,916.3292541377776,1306.2396686929178,30000.0,52.0,BC,Full-time,579.0,740.0,22.234372595460925,8.0,7.0,On Time,32121.080997796475,4161.797309323193,178.54802076849666,30.744218359723963,1,0.0,0.0,5024.935930490656
A04571,44435.51410894709,721.1946408513821,4338.454301633833,30000.0,95.0,ON,Full-time,588.0,567.0,9.201358524119104,5.0,4.0,Late 30-60,76276.85170439063,4933.980422186196,175.46266490579092,36.36705458040888,1,0.0,0.0,3702.9595090789244
A04572,51555.23900098816,785.8056655098783,1441.8946390615306,30000.0,91.0,ON,Part-time,295.0,795.0,45.18709940891276,17.0,0.0,On Time,60118.66880812771,7107.461916757093,679.1470659410925,44.57244932366855,0,0.0,0.0,4296.269916749013
,89720.9551697864,1214.971267924191,2044.0377476553615,22247.384180325527,33.0,ON,Full-time,204.0,466.0,42.29846015850693,0.0,0.0,Late 30-60,158863.03917823866,8112.659165866429,1679.9154833350135,43.181852103839205,0,0.0,0.0,7476.746264148866
A04574,44701.94777668387,543.8740351129027,2462.6572398078574,6493.397555232562,62.0,ON,Full-time,490.0,687.0,19.64893451301908,3.0,1.0,On Time,52657.46665195876,5576.138806361502,258.66577846645595,24.158431254145434,1,1275.8233715624415,8.306275025762627,3725.1623147236555
A04575,41164.073614990186,346.9588942439141,9330.148731304203,30000.0,28.0,ON,Full-time,317.0,724.0,45.45754420635319,5.0,6.0,On Time,50170.56617745848,288.6924016793513,570.1576824673969,39.85368181481822,0,0.0,0.0,3430.3394679158487
A04576,53596.10632383052,1028.4377270746525,7557.141336010847,30000.0,55.0,BC,Full-time,170.0,541.0,15.507298792283413,17.0,8.0,Late<30,107143.92863842854,9981.478035525177,415.37822879380076,42.401944897099426,0,0.0,0.0,4466.342193652544
A04577,33240.32225158286,389.1678225617556,7896.9943031551475,30000.0,25.0,BC,Full-time,217.0,724.0,21.768151777646207,16.0,8.0,On Time,39659.44782343435,6397.873180596402,215.82821990953985,38.08613049487718,0,0.0,0.0,2770.026854298572
A04578,148787.13718134578,2014.825815997391,1047.5825953849806,1818.843593148588,50.0,BC,Full-time,500.0,633.0,16.542514979315403,15.0,8.0,Late<30,229839.96126622497,8315.783501585622,950.5327505229498,24.136289820027045,0,0.0,0.0,12398.928098445482
A04579,54849.746362921745,1021.7185769111692,8363.098750156716,25316.7389240501,29.0,ON,Full-time,0.0,852.0,20.303188964221302,20.0,9.0,On Time,67873.43875197897,4145.668536582895,344.51181315823254,38.19849511888568,1,0.0,0.0,4570.812196910146
A04580,60278.62382840229,872.2518616818328,4081.93081817418,30000.0,66.0,BC,Unemployed,332.0,537.0,32.95785737525661,17.0,10.0,Late<30,115890.4158245568,522.2903250064714,954.8749489762312,45.332026500282225,1,10000.0,7.034762739812694,5023.218652366858
A04581,66485.22635076715,671.9311731739281,2628.2302621238878,30000.0,86.0,ON,Full-time,152.0,812.6,8.102719779811586,11.0,5.0,On Time,91618.33286378405,826.7819483720396,185.58941947218622,23.599599449317857,0,25000.0,9.940616356179174,5540.435529230595
A04582,36597.41815759445,607.0118483335054,5757.500835203105,30000.0,66.0,BC,Full-time,552.0,670.0,21.309454406074863,19.0,10.0,On Time,62139.23727746136,7710.942035124245,331.0383108980826,45.51305187446014,1,0.0,0.0,3049.7848464662043
A04583,59696.14028174703,1103.605194672873,8221.82905816734,28347.31361960968,63.0,ON,Part-time,22.0,809.0,45.3306609827404,8.0,4.0,On Time,81032.72887261685,2125.250792424197,918.3167902577285,49.19175700824315,0,0.0,0.0,4974.678356812253
A04584,88610.1233996147,1144.4120567948603,7786.521510749094,11944.656303977774,51.0,ON,Part-time,215.0,811.0,21.599994644638045,17.0,9.0,On Time,104136.6070188674,8563.240073646295,562.3375384795781,25.540008759436695,1,11944.656303977774,5.152787766805084,7384.176949967892
A04585,54495.277877985005,1105.1621615471647,8899.974825811321,30000.0,22.0,BC,Full-time,42.0,654.0,50.38349612626602,4.0,7.2,On Time,81368.19158812611,2523.8055269816678,1024.9034914204055,56.81370761138622,0,0.0,0.0,4541.273156498751
A04586,108722.76414334284,1984.0382716521651,9281.32186015444,30000.0,65.0,ON,Full-time,360.0,675.0,59.66080997066025,2.0,10.0,Late>60,60152.342788187125,2591.862088998917,897.184373094012,36.76752706935459,0,11959.504055767717,12.125726937176488,9060.230345278569
A04587,99783.45793341266,1371.7300309593245,2381.2207142774955,12605.161806601063,71.0,BC,Full-time,413.0,770.0,0.3630557721753747,1.0,7.0,Late<30,66235.34261633479,978.623882159071,6.0117808647184825,18.84263309417831,0,0.0,0.0,8315.288161117722
A04588,94793.6238797919,830.0311205774976,4238.578941692716,16793.76978124337,49.0,ON,Full-time,417.0,732.0,17.426679721101618,9.0,5.0,On Time,65231.24357833708,1404.5348400728974,284.19099741221174,17.293931074192315,1,15000.0,8.22758915159638,7899.468656649326
A04589,47580.18223206077,644.314967725823,146.28539205070012,30000.0,49.0,BC,Part-time,315.0,668.0,40.12277873225955,5.0,7.0,On Time,54177.245646232586,1271.7876024714035,543.4354098467655,41.30502156342805,0,0.0,0.0,3965.015186005064
A04590,34894.30017585868,415.6804827849304,8793.2165926506,30000.0,45.0,ON,Part-time,429.0,596.0,18.12575741105184,12.0,0.0,On Time,63077.13044579543,421.7550285824378,285.83019116144004,39.59995763696787,1,0.0,0.0,2907.8583479882236
A04591,44055.5315275644,596.5853227691013,1545.7215147476754,20852.17547954639,66.0,ON,Part-time,498.0,716.0,37.188340438510906,4.0,3.0,Late<30,64538.79391392432,2368.064803009814,600.0226598904784,41.11331029317094,1,0.0,0.0,3671.2942939637
A04592,66046.90631574382,1013.0387431515816,8614.748123426943,2877.0538775810983,54.0,ON,Full-time,348.0,568.0,75.49275645828611,6.0,9.0,Late<30,129381.11548297296,224.85845296360665,2441.8342603643673,63.55535494650404,0,0.0,0.0,5503.908859645318
A04593,60278.62382840229,816.2730310096144,3293.873219865964,3376.371075802971,67.0,ON,Full-time,74.0,744.0,21.948009042428723,18.0,4.0,On Time,44042.78079377036,7035.1424781133965,241.6628377788445,22.069145534868532,1,3376.371075802971,5.79594306675298,5023.218652366858
A04594,20215.68965750419,273.7541307787026,3681.335899811382,14911.996255001064,49.0,BC,Full-time,232.0,791.0,7.431138912613587,5.0,3.0,Late>60,32001.650352839457,6162.626892894417,59.45217730120991,33.056675958509814,0,0.0,0.0,1684.6408047920158
,59631.74820292592,807.5132569146218,391.3225448385937,30000.0,62.0,ON,Full-time,569.0,597.0,39.180372124751806,13.0,5.0,On Time,57920.4563343567,1721.859846356666,567.3362582038834,36.72237497868224,0,0.0,0.0,4969.312350243827
A04596,64798.94573339177,941.2258276966156,3268.787897653196,29625.53713139353,77.0,ON,Full-time,37.0,638.0,6.60103793698897,6.0,6.0,Late 30-60,34662.780462261006,8621.61436182286,57.20258220822624,26.719165576774095,1,10000.0,10.845418032739662,5399.912144449314
A04597,52116.03072340223,615.7412552034226,8883.63682801264,30000.0,41.0,ON,Part-time,261.0,616.0,61.20571018035225,16.0,10.0,On Time,90624.046483543,2856.7064216060567,1386.677281110626,56.46827286590295,0,0.0,0.0,4343.002560283519
A04598,114192.04548235048,1546.3506159068295,255.47401121604145,30000.0,86.0,ON,Part-time,445.0,785.0,20.38766443107757,3.0,10.0,On Time,84963.4855076299,5356.775163658668,433.0517578560702,25.52964907670443,1,0.0,0.0,9516.003790195873
A04599,73931.1872199298,1149.7287870619896,4063.274730467253,1932.5804260441823,60.0,ON,Full-time,241.0,677.0,13.655669839285917,12.0,7.0,Late<30,60705.811959065286,8110.222222978004,207.24463135969256,22.495980550498633,0,0.0,0.0,6160.932268327483
A04600,115277.31670098205,1329.6124010313383,313.99629812741136,6149.194163449701,60.0,ON,Full-time,0.0,643.0,14.23004330763535,6.0,7.0,Late<30,116510.64427078357,3691.708733124008,414.4878784434367,19.11569329834212,1,0.0,0.0,9606.44305841517
A04601,53745.74283722886,727.8069342541409,3709.2342510906496,18614.68913953342,31.0,ON,Full-time,281.0,744.0,16.852939043685282,9.0,4.0,On Time,90429.12971866966,2510.415421719414,380.9991527305623,30.99095148684944,0,0.0,0.0,4478.811903102405
A04602,95677.52929386288,1113.2147415778363,1726.406407802912,8588.139878557506,19.0,BC,Part-time,569.0,631.0,30.5843403373182,1.0,7.0,On Time,137477.68979993687,8606.712987662913,1051.166113407382,28.761649303718073,1,0.0,0.0,7973.12744115524
A04603,135609.29471887372,1188.4056539423511,2522.1839326837203,4690.682084683154,94.0,ON,Part-time,564.0,659.0,51.47951599631902,7.0,2.0,Late<30,121681.0951054118,740.5747433954035,1566.020970482166,24.996400385835372,1,0.0,0.0,11300.774559906144
A04604,115363.89601726904,1000.3587465595348,8775.98373161419,30000.0,71.0,ON,Full-time,205.0,568.0,78.02986798693018,10.0,2.0,On Time,86838.32776851757,6504.374450593443,1693.9958129958004,32.7071605738903,0,10000.0,9.376559271014507,9613.658001439087
A04605,34680.373588537506,648.7052640997754,4360.49220621891,30000.0,58.0,ON,Unemployed,4.0,763.0,31.3295812197383,17.0,0.0,Late<30,23038.94747205424,8386.622246243927,180.45014401075193,44.26095600769346,0,0.0,0.0,2890.0311323781257
A04606,52741.71414755349,1021.1455664117638,2737.9799140191217,30000.0,64.0,ON,Part-time,242.0,570.0,22.42158992728439,8.0,9.0,On Time,38223.23137298254,7101.829810244113,214.25640488518152,38.34692137419183,1,0.0,0.0,4395.142845629457
A04607,50383.43086224007,681.0510612188641,5893.383779505478,30000.0,40.0,ON,Part-time,147.0,823.0,46.36328912764141,17.0,0.0,Late<30,90801.91237885298,3742.456584512882,1052.4688292408807,52.005665825258916,0,0.0,0.0,4198.619238520006
A04608,76467.97215718459,1045.076291572164,1421.0695983258238,30000.0,70.0,ON,Full-time,322.0,703.0,51.51175978005094,4.0,0.0,Late<30,100104.93102929977,9508.136998565464,1289.1452899949643,43.692356468048985,1,0.0,0.0,6372.331013098716
A04609,84387.68667861723,1180.715824544736,2593.9160742085587,30000.0,46.0,ON,Full-time,386.0,664.0,36.69267623099152,14.0,9.0,On Time,164719.42361881892,1358.4822276399334,1510.9991199502153,44.675450670331344,0,0.0,0.0,7032.307223218103
A04610,39361.90159920678,774.2214098164309,5462.4796760288855,14317.159936206765,80.6,BC,Full-time,392.0,678.0,24.02039947839856,0.0,10.0,Late<30,68965.90224743148,7227.864061813021,414.1471305928724,42.776163217094584,0,0.0,0.0,3280.158466600565
A04611,61939.86394468266,576.1788513188617,2375.230418480688,30000.0,81.0,BC,Full-time,249.0,850.0,31.207769013913104,15.0,2.0,On Time,113417.18596900234,7180.8085817422425,884.8743354821629,37.0240371565766,1,0.0,0.0,5161.655328723555
A04612,60278.62382840229,519.438328231744,6791.277374008733,9975.11707020047,44.2,BC,Part-time,427.0,545.0,43.4872906491493,12.0,7.0,Late<30,37600.53487652611,6123.470561176883,408.78634718474154,21.457386310699945,0,0.0,0.0,5023.218652366858
A04613,42434.577119020236,574.6348984867324,4914.913022595225,11510.199845079742,82.0,ON,Full-time,368.0,552.0,9.705383561555214,15.0,8.0,On Time,238507.5091150409,4856.202988179776,578.7017145681497,37.49742876933452,0,0.0,0.0,3536.214759918353
A04614,46342.41352768252,627.5535165207008,7719.890702546909,15157.169758976495,24.0,ON,Part-time,330.6,775.0,33.01384431228496,1.0,2.0,On Time,81955.46521352544,9523.1138542341,676.4162422750537,39.65250461370125,1,0.0,0.0,3861.867793973543
